Id,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,LotFrontage,MasVnrArea,GarageYrBlt,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1071,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,0.14285714285714288,0.7228915662650602,-0.5853658536585367,0.0,0.04137511977377363,0.4444444444444445,0.5,0.608695652173914,0.10000000000000142,0.10382707299787385,0.0,0.1977739726027397,0.17152209492635026,0.16383662230380908,0.0,0.0,0.1345139412207988,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.2016925246826516,0.0,0.03656307129798903,0.0,0.0,0.4,0.0,0.0,0.4545454545454545,0.25,135000
1072,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,0.42857142857142866,0.0,-0.29268292682926833,0.2352941176470588,0.04861062422585244,0.5555555555555556,0.625,0.695652173913043,0.29999999999999716,0.05279943302622254,0.0,0.1836472602739726,0.11898527004909984,0.11358421294171639,0.35205811138014526,0.0,0.23021853805576487,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.0,0.5,0.31100141043723556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,154000
1073,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,Fa,Mn,Unf,Unf,GasA,Fa,Y,FuseA,TA,Typ,TA,Detchd,Unf,TA,TA,P,WD,Normal,-0.9047619047619048,0.0,-0.6341463414634148,0.17647058823529413,0.029376708967257942,0.4444444444444445,0.25,0.5507246376811601,0.0,0.0,0.0,0.3467465753424657,0.132569558101473,0.15328132170720513,0.2198547215496368,0.0,0.2113790504898267,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.25,0.19746121297602257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,91500
1074,RL,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,0.28571428571428575,0.8433734939759036,-0.07317073170731708,0.2352941176470588,0.03108275491364603,0.5555555555555556,0.625,0.7608695652173925,0.45000000000000284,0.0947909284195606,0.0,0.0663527397260274,0.11292962356792145,0.08352455254703992,0.3525423728813559,0.0,0.2057272042200452,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.5,0.31029619181946405,0.294049008168028,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,159500
1075,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.23809523809523814,0.0,0.6341463414634148,0.0,0.033915258594498586,0.6666666666666665,0.5,0.9710144927536231,0.93333333333333,0.0,0.0,0.5308219178082192,0.20294599018003276,0.20789352914180817,0.0,0.0,0.17068575734740016,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.75,0.5825105782792666,0.16336056009334887,0.170018281535649,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,194000
1076,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,CWD,Normal,0.28571428571428575,0.0,-0.9756097560975611,0.2941176470588235,0.05527121456449087,0.6666666666666665,0.625,0.4927536231884062,0.5666666666666629,0.07264351523742027,0.0,0.16695205479452055,0.1309328968903437,0.14364387333639284,0.37772397094430993,0.0,0.2648831951770912,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.25,0.1692524682651622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,219500
1077,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Min1,TA,Attchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.7317073170731708,0.17647058823529413,0.0444039355909229,0.4444444444444445,0.875,0.46376811594202927,0.6499999999999986,0.11091424521615875,0.0,0.07277397260273973,0.13027823240589198,0.17485084901330886,0.1791767554479419,0.0,0.2132629992464205,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.3991537376586742,0.5087514585764293,0.038391224862888484,0.0,0.0,0.0,0.0,0.03225806451612903,0.2727272727272727,0.0,170000
1078,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Plywood,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Abnorml,-1.1102230246251565e-16,0.0,-0.2682926829268293,0.0,0.06810161490102595,0.4444444444444445,0.5,0.7028985507246386,0.3166666666666629,0.013288447909284197,0.5366350067842605,0.09845890410958903,0.17937806873977089,0.17485084901330886,0.0,0.0,0.14355689525244913,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.21086036671368125,0.28004667444574094,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,138800
1079,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-1.5238095238095242,1.0180722891566265,0.5853658536585367,0.588235294117647,0.014653298745004557,0.5555555555555556,0.5,0.9565217391304355,0.8999999999999986,0.11729270021261518,0.0,0.07962328767123288,0.13878887070376433,0.11794401101422672,0.0,0.0,0.09683496608892239,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.08333333333333334,0.3333333333333333,0.5,0.29619181946403383,0.16336056009334887,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,155900
1080,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-0.19047619047619052,0.0,0.3902439024390244,0.0,0.034938886162331435,0.4444444444444445,0.5,0.8840579710144922,0.7333333333333343,0.0877037562012757,0.0,0.21190068493150685,0.16202945990180034,0.1505277650298302,0.0,0.0,0.12358703843255464,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.21086036671368125,0.0,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,126000
1081,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,COD,Abnorml,0.5238095238095238,0.8674698795180723,-0.21951219512195125,0.0,0.045525719226904106,0.5555555555555556,0.75,0.7173913043478262,0.8999999999999986,0.11622962437987243,0.0,0.2577054794520548,0.20589198036006548,0.21202386415787058,0.0,0.0,0.17407686510926904,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.5,0.3723554301833568,0.06417736289381563,0.0,0.0,0.4251968503937008,0.0,0.0,0.0,0.8181818181818182,0.5,145000
1082,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,0.28571428571428575,0.0,-0.41463414634146345,0.0,0.02897941059618126,0.4444444444444445,0.5,0.6594202898550723,0.21666666666666856,0.14599574769666904,0.0,0.09246575342465753,0.17021276595744683,0.16200091785222578,0.0,0.0,0.13300678221552373,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.21720733427362482,0.0,0.0,0.39855072463768115,0.0,0.0,0.0,0.0,0.4545454545454545,1.0,133000
1083,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.04761904761904762,0.6024096385542168,0.5365853658536586,0.0,0.03481735960176681,0.6666666666666665,0.5,0.9420289855072461,0.8666666666666671,0.0,0.0,0.6245719178082192,0.23878887070376434,0.2581459385039009,0.0,0.0,0.21194423511680482,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.3716502115655853,0.22403733955659275,0.0712979890310786,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.25,192000
1084,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.5238095238095238,2.560240963855422,-0.3902439024390244,0.0,0.035055738624412816,0.5555555555555556,0.625,0.6666666666666679,0.23333333333333428,0.0979801559177888,0.0,0.2988013698630137,0.20474631751227498,0.2104176227627352,0.0,0.0,0.17275810097965336,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.25,0.3251057827926657,0.0,0.21206581352833637,0.0,0.0,0.0,0.0,0.04516129032258065,0.1818181818181818,0.0,160000
1085,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD,Normal,0.16666666666666663,0.0,0.3658536585365854,0.2352941176470588,0.054831849307064896,0.5555555555555556,0.5,0.8913043478260878,0.7666666666666657,0.10489014883061659,0.0,0.042380136986301366,0.11309328968903438,0.08191831115190454,0.39079903147699757,0.0,0.2192916352675207,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.28843441466854725,0.367561260210035,0.08043875685557587,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,187500
1086,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,0.1904761904761905,0.0,0.29268292682926833,0.38235294117647056,0.03631307111640842,0.5555555555555556,0.625,0.8695652173913047,0.7000000000000028,0.1323529411764706,0.0,0.08090753424657533,0.15319148936170213,0.15190454336851766,0.0,0.0,0.12471740768651093,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.39774330042313116,0.14002333722287047,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,147000
1087,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-0.9523809523809526,0.0,-0.17073170731707318,0.8235294117647058,0.0031503423777138988,0.3333333333333333,0.5,0.7318840579710155,0.38333333333333286,0.059177888022678954,0.0,0.09075342465753425,0.08936170212765958,0.04864616796695731,0.26440677966101694,0.0,0.14280331574981162,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.2016925246826516,0.14002333722287047,0.17550274223034734,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,83500
1088,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.761904761904762,0.0,0.6097560975609756,0.2352941176470588,0.04334758933370726,0.7777777777777777,0.5,0.9637681159420293,0.93333333333333,0.0,0.0,0.4631849315068493,0.17708674304418986,0.1716383662230381,0.42179176755447945,0.0,0.30501130369253954,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.735543018335684,0.18669778296382727,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.75,252000
1089,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-2.1428571428571432,0.30120481927710846,0.5853658536585367,0.8235294117647058,0.0057117483465376605,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,0.0,0.0,0.4152397260273972,0.15875613747954176,0.14593850390087196,0.35786924939467313,0.0,0.25904295403165034,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.5,0.26798307475317346,0.0,0.07312614259597806,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,137500
1090,FV,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,-1.5238095238095242,0.0,0.6097560975609756,0.588235294117647,0.009422982542242164,0.7777777777777777,0.5,0.9637681159420293,0.9166666666666643,0.1840892983699504,0.0,0.08904109589041095,0.20409165302782326,0.20949977053694355,0.0,0.0,0.17200452147701584,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.38787023977433005,0.0,0.15356489945155394,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,197000
1091,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,Slab,TA,TA,No,Unf,Unf,Wall,Fa,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,0.17073170731707318,0.4117647058823529,0.03385916941269952,0.2222222222222222,0.375,0.5652173913043477,0.0,0.0,0.0,0.0,0.0,0.16200091785222578,0.0,0.0,0.13300678221552373,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.5,0.2820874471086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,92900
1092,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-2.1428571428571432,1.2771084337349397,0.4634146341463415,0.8235294117647058,0.004019724695599336,0.6666666666666665,0.5,0.9202898550724647,0.8333333333333357,0.09036144578313253,0.0,0.038527397260273974,0.09819967266775778,0.06654428636989446,0.30411622276029054,0.0,0.17294649585531274,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5,0.32581100141043723,0.0,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.5,160000
1093,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-1.3414634146341464,0.17647058823529413,0.0331860992311108,0.5555555555555556,0.5,0.38405797101449224,0.0,0.07494684620836287,0.0,0.324486301369863,0.1932896890343699,0.24231298760899497,0.14721549636803874,0.0,0.2562170308967596,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.40620592383638926,0.3990665110851808,0.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,136500
1094,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,0.09523809523809525,1.0,-0.07317073170731708,0.0,0.03706560097221248,0.4444444444444445,0.875,0.6739130434782616,0.7999999999999972,0.11711552090715804,0.0,0.08690068493150685,0.14140752864157122,0.19871500688389168,0.0,0.0,0.16314996232102486,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.33333333333333337,0.0,0.5,0.6234132581100141,0.0,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,146000
1095,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal,0.23809523809523814,0.0,-0.5853658536585367,0.0,0.02135128187150903,0.4444444444444445,0.75,0.608695652173914,0.8333333333333357,0.04394046775336641,0.16282225237449116,0.1917808219178082,0.15319148936170213,0.13813675998164296,0.0,0.0,0.11341371514694801,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.25,0.21720733427362482,0.0,0.0,0.14492753623188406,0.0,0.3333333333333333,0.0,0.0,0.36363636363636365,1.0,129000
1096,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,0.42857142857142866,0.0,0.6341463414634148,0.0,0.037472247540255674,0.5555555555555556,0.5,0.9710144927536231,0.93333333333333,0.004252303330970942,0.0,0.5522260273972602,0.21505728314238953,0.22487379531895366,0.0,0.0,0.18462697814619441,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.5,0.31029619181946405,0.0,0.04021937842778794,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.25,176432
1097,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal,-0.4285714285714286,0.0,-0.878048780487805,0.2941176470588235,0.026090817733529642,0.5555555555555556,0.75,0.304347826086957,0.93333333333333,0.0,0.0,0.2928082191780822,0.11194762684124387,0.10073428178063332,0.2818401937046005,0.0,0.1923511680482291,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.0,0.0,0.1586931155192532,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.1818181818181818,0.25,127000
1098,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal,-0.9523809523809526,0.0,0.17073170731707318,0.588235294117647,0.011199139965879082,0.7777777777777777,0.5,0.8260869565217401,0.6000000000000014,0.0,0.0,0.4597602739726027,0.17577741407528644,0.17301514456172556,0.0,0.0,0.14204973624717407,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.24999999999999997,0.0,0.5,0.3251057827926657,0.0,0.13528336380255943,0.24818840579710144,0.0,0.0,0.0,0.0,0.8181818181818182,0.25,170000
1099,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.9047619047619048,0.0,-1.0731707317073171,0.17647058823529413,0.0219682628712987,0.3333333333333333,0.625,0.46376811594202927,0.0,0.11906449326718639,0.0,0.0,0.10998363338788872,0.09706287287746673,0.2745762711864407,0.0,0.18651092690278825,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.25,0.1692524682651622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,128000
1100,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,COD,Abnorml,0.6190476190476191,1.2409638554216869,-0.04878048780487805,0.0,0.049451961952838346,0.6666666666666665,0.5,0.7681159420289863,0.46666666666666856,0.12473423104181432,0.0,0.242722602739726,0.20801963993453357,0.2907296925195043,0.0,0.0,0.23869630746043707,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5,0.33709449929478136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.75,157000
1101,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,TA,N,FuseF,Fa,Typ,Gd,Detchd,Unf,TA,TA,N,WD,Normal,-0.4285714285714286,0.0,-1.2195121951219512,0.05882352941176469,0.0331860992311108,0.1111111111111111,0.5,0.3478260869565215,0.0,0.051381998582565556,0.0,0.0,0.04746317512274959,0.023864157870582825,0.0,0.0,0.019593067068575734,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.08333333333333334,0.0,0.25,0.17348377997179126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,60000
1102,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal,-0.380952380952381,0.0,0.024390243902439022,0.0,0.039533524971371144,0.4444444444444445,0.5,0.7173913043478262,0.3500000000000014,0.07299787384833452,0.194708276797829,0.1074486301369863,0.15548281505728315,0.1413492427719137,0.0,0.0,0.11605124340617934,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.25,0.19746121297602257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,119500
1103,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Family,0.04761904761904762,0.2710843373493976,-0.48780487804878053,0.0,0.026642361354553737,0.4444444444444445,0.75,0.6376811594202909,0.8666666666666671,0.1041814316087881,0.0,0.18065068493150685,0.16530278232405893,0.18357044515832951,0.0,0.0,0.15071590052750566,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.25,0.17912552891396333,0.0,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,135000
